id|province_id|name|created_at|updated_at
9426|94|KABUPATEN WAROPEN|2020-6-17 17:01:44|2020-6-17 17:01:44
9427|94|KABUPATEN SUPIORI|2020-6-17 17:01:44|2020-6-17 17:01:44
9428|94|KABUPATEN MAMBERAMO RAYA|2020-6-17 17:01:44|2020-6-17 17:01:44
9429|94|KABUPATEN NDUGA|2020-6-17 17:01:44|2020-6-17 17:01:44
9430|94|KABUPATEN LANNY JAYA|2020-6-17 17:01:44|2020-6-17 17:01:44
9431|94|KABUPATEN MAMBERAMO TENGAH|2020-6-17 17:01:44|2020-6-17 17:01:44
9432|94|KABUPATEN YALIMO|2020-6-17 17:01:44|2020-6-17 17:01:44
9433|94|KABUPATEN PUNCAK|2020-6-17 17:01:44|2020-6-17 17:01:44
9434|94|KABUPATEN DOGIYAI|2020-6-17 17:01:44|2020-6-17 17:01:44
9435|94|KABUPATEN INTAN JAYA|2020-6-17 17:01:44|2020-6-17 17:01:44
9436|94|KABUPATEN DEIYAI|2020-6-17 17:01:44|2020-6-17 17:01:44
9471|94|KOTA JAYAPURA|2020-6-17 17:01:44|2020-6-17 17:01:44
